-8.220683, 115.157249, 1547m
-8.220812, 115.157005, 1550m
-8.220621, 115.157347, 1543m
-8.220742, 115.157122, 1549m
-8.220657, 115.157209, 1545m
-8.220831, 115.157314, 1548m
-8.220784, 115.157070, 1552m
-8.220610, 115.157198, 1544m
-8.220797, 115.157310, 1551m
-8.220667, 115.157103, 1547m
-8.220721, 115.157260, 1546m
-8.220700, 115.157400, 1549m
-8.220580, 115.157180, 1544m
-8.220802, 115.157234, 1553m
-8.220775, 115.157180, 1550m
-8.220640, 115.157060, 1542m
-8.220858, 115.157110, 1555m
-8.220678, 115.157311, 1546m
-8.220790, 115.157041, 1551m
-8.220592, 115.157260, 1543m
-8.220828, 115.157190, 1554m
-8.220760, 115.157321, 1547m
-8.220670, 115.157142, 1545m
-8.220816, 115.157100, 1550m
-8.220705, 115.157284, 1548m
-8.220651, 115.157180, 1546m
-8.220780, 115.157060, 1551m
-8.220630, 115.157270, 1545m
-8.220712, 115.157370, 1549m
-8.220821, 115.157145, 1553m
-8.220673, 115.157110, 1544m
-8.220798, 115.157250, 1552m
-8.220690, 115.157165, 1546m
-8.220603, 115.157303, 1543m
-8.220750, 115.157081, 1550m
-8.220832, 115.157220, 1554m
-8.220710, 115.157124, 1546m
-8.220797, 115.157173, 1551m
-8.220624, 115.157240, 1545m
-8.220840, 115.157096, 1555m
-8.220680, 115.157211, 1547m
-8.220765, 115.157330, 1549m
-8.220700, 115.157040, 1548m
-8.220589, 115.157150, 1542m
-8.220813, 115.157290, 1553m
-8.220738, 115.157110, 1550m
-8.220628, 115.157190, 1543m
-8.220806, 115.157280, 1552m
-8.220655, 115.157060, 1544m
-8.220722, 115.157350, 1548m
-8.220793, 115.157203, 1550m
-8.220640, 115.157140, 1545m
-8.220877, 115.157130, 1556m
-8.220699, 115.157244, 1547m
-8.220775, 115.157093, 1551m
-8.220603, 115.157220, 1543m
-8.220835, 115.157200, 1554m
-8.220760, 115.157150, 1550m
-8.220673, 115.157310, 1545m
-8.220800, 115.157070, 1552m
-8.220688, 115.157180, 1546m
-8.220615, 115.157160, 1544m
-8.220848, 115.157230, 1555m
-8.220730, 115.157090, 1549m
-8.220690, 115.157200, 1546m
-8.220780, 115.157310, 1550m
-8.220620, 115.157100, 1543m
-8.220798, 115.157150, 1552m
-8.220711, 115.157270, 1548m
-8.220634, 115.157130, 1545m
