-8.180522, 115.069532, 400m
-8.180477, 115.069577, 402m
-8.180432, 115.069622, 404m
-8.180387, 115.069667, 406m
-8.180342, 115.069712, 408m
-8.180297, 115.069757, 410m
-8.180252, 115.069802, 412m
-8.180207, 115.069847, 414m
-8.180162, 115.069892, 416m
-8.180117, 115.069937, 418m
-8.180072, 115.069982, 420m
-8.180027, 115.070027, 422m
-8.179982, 115.070072, 424m
-8.179937, 115.070117, 426m
-8.179892, 115.070162, 428m
-8.179847, 115.070207, 430m
-8.179802, 115.070252, 432m
-8.179757, 115.070297, 434m
-8.179712, 115.070342, 436m
-8.179667, 115.070387, 438m
-8.179622, 115.070432, 440m
-8.179577, 115.070477, 442m
-8.179532, 115.070522, 444m
-8.179487, 115.070567, 446m
-8.179442, 115.070612, 448m
-8.179397, 115.070657, 450m
-8.179352, 115.070702, 452m
-8.179307, 115.070747, 454m
-8.179262, 115.070792, 456m
-8.179217, 115.070837, 458m
-8.179172, 115.070882, 460m
-8.179127, 115.070927, 462m
-8.179082, 115.070972, 464m
-8.179037, 115.071017, 466m
-8.178992, 115.071062, 468m
-8.178947, 115.071107, 470m
-8.178902, 115.071152, 472m
-8.178857, 115.071197, 474m
-8.178812, 115.071242, 476m
-8.178767, 115.071287, 478m
-8.178722, 115.071332, 480m
-8.178677, 115.071377, 482m
-8.178632, 115.071422, 484m
-8.178587, 115.071467, 486m
-8.178542, 115.071512, 488m
-8.178497, 115.071557, 490m
-8.178452, 115.071602, 492m
-8.178407, 115.071647, 494m
-8.178362, 115.071692, 496m
-8.178317, 115.071737, 498m
-8.178272, 115.071782, 500m
-8.178227, 115.071827, 502m
-8.178182, 115.071872, 504m
-8.178137, 115.071917, 506m
-8.178092, 115.071962, 508m
-8.178047, 115.072007, 510m
-8.178002, 115.072052, 512m
-8.177957, 115.072097, 514m
-8.177912, 115.072142, 516m
-8.177867, 115.072187, 518m
-8.177822, 115.072232, 520m
-8.177777, 115.072277, 522m
-8.177732, 115.072322, 524m
-8.177687, 115.072367, 526m
-8.177642, 115.072412, 528m
-8.177597, 115.072457, 530m
-8.177552, 115.072502, 532m
-8.177507, 115.072547, 534m
-8.177462, 115.072592, 536m
-8.177417, 115.072637, 538m
-8.177372, 115.072682, 540m
-8.177327, 115.072727, 542m
-8.177282, 115.072772, 544m
-8.177237, 115.072817, 546m
-8.177192, 115.072862, 548m
-8.177147, 115.072907, 550m
