-8.157956, 115.123792, 415m
-8.157856, 115.123892, 417m
-8.157756, 115.123992, 419m
-8.157656, 115.124092, 421m
-8.157556, 115.124192, 423m
-8.157456, 115.124292, 425m
-8.157356, 115.124392, 427m
-8.157256, 115.124492, 429m
-8.157156, 115.124592, 431m
-8.157056, 115.124692, 433m
-8.156956, 115.124792, 435m
-8.156856, 115.124892, 437m
-8.156756, 115.124992, 439m
-8.156656, 115.125092, 441m
-8.156556, 115.125192, 443m
-8.156456, 115.125292, 445m
-8.156356, 115.125392, 447m
-8.156256, 115.125492, 449m
-8.156156, 115.125592, 451m
-8.156056, 115.125692, 453m
-8.155956, 115.125792, 455m
-8.155856, 115.125892, 457m
-8.155756, 115.125992, 459m
-8.155656, 115.126092, 461m
-8.155556, 115.126192, 463m
-8.155456, 115.126292, 465m
-8.155356, 115.126392, 467m
-8.155256, 115.126492, 469m
-8.155156, 115.126592, 471m
-8.155056, 115.126692, 473m
-8.154956, 115.126792, 475m
-8.154856, 115.126892, 477m
-8.154756, 115.126992, 479m
-8.154656, 115.127092, 481m
-8.154556, 115.127192, 483m
-8.154456, 115.127292, 485m
-8.154356, 115.127392, 487m
-8.154256, 115.127492, 489m
-8.154156, 115.127592, 491m
-8.154056, 115.127692, 493m
-8.153956, 115.127792, 495m
-8.153856, 115.127892, 497m
-8.153756, 115.127992, 499m
-8.153656, 115.128092, 501m
-8.153556, 115.128192, 503m
-8.153456, 115.128292, 505m
-8.153356, 115.128392, 507m
-8.153256, 115.128492, 509m
-8.153156, 115.128592, 511m
-8.153056, 115.128692, 513m
-8.152956, 115.128792, 515m
-8.152856, 115.128892, 517m
-8.152756, 115.128992, 519m
-8.152656, 115.129092, 521m
-8.152556, 115.129192, 523m
-8.152456, 115.129292, 525m
-8.152356, 115.129392, 527m
-8.152256, 115.129492, 529m
-8.152156, 115.129592, 531m
-8.152056, 115.129692, 533m
-8.151956, 115.129792, 535m
-8.151856, 115.129892, 537m
-8.151756, 115.129992, 539m
-8.151656, 115.130092, 541m
-8.151556, 115.130192, 543m
-8.151456, 115.130292, 545m
-8.151356, 115.130392, 547m
-8.151256, 115.130492, 549m
-8.151156, 115.130592, 551m
-8.151056, 115.130692, 553m
-8.150956, 115.130792, 555m
-8.150856, 115.130892, 557m
-8.150756, 115.130992, 559m
-8.150656, 115.131092, 561m
-8.150556, 115.131192, 563m
-8.150456, 115.131292, 565m
-8.150356, 115.131392, 567m
-8.150256, 115.131492, 569m
-8.150156, 115.131592, 571m
-8.150056, 115.131692, 573m
-8.149956, 115.131792, 575m
-8.149856, 115.131892, 577m
-8.149756, 115.131992, 579m
-8.149656, 115.132092, 581m
-8.149556, 115.132192, 583m
-8.149456, 115.132292, 585m
-8.149356, 115.132392, 587m
-8.149256, 115.132492, 589m
-8.149156, 115.132592, 591m
-8.149056, 115.132692, 593m
-8.148956, 115.132792, 595m
-8.148856, 115.132892, 597m
-8.148756, 115.132992, 599m
-8.148656, 115.133092, 601m
-8.148556, 115.133192, 603m
-8.148456, 115.133292, 605m
-8.148356, 115.133392, 607m
-8.148256, 115.133492, 609m
